dancer_id,source_batch,dance_key,dance_id,waggle_run,stimulus,waggle_directions,start_x,start_y,start_xy,notes,csv_file,time,date,direction_u,direction_v,video_angle_deg,start_frame,video_name,annotation_session,calibration_file,calibration_id,calibration_video_name,calibration_n_annotations,calibration_mean_north_deg,calibration_circular_sd_deg,calibration_R,declination_deg,true_north_video_deg,calibration_notes,waggle_true_bearing_deg
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,3,,"(0.6149418343601161, 0.7885724699441489)",813,796,"(813, 796)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.6149418343601161,0.7885724699441489,142.0523060078412,1006,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,4,,"(0.34570535882735637, -0.9383431168171101)",836,831,"(836, 831)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.34570535882735637,-0.9383431168171101,20.22485943116808,1110,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,5,,"(0.9642053928037904, 0.26515648302104233)",838,841,"(838, 841)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.9642053928037904,0.26515648302104233,105.3762512488262,1377,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,6,,"(0.5073720378037236, -0.8617271118253719)",802,851,"(802, 851)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.5073720378037236,-0.8617271118253719,30.48894049983093,1505,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,7,,"(0.929681500465451, -0.3683643681089523)",794,763,"(794, 763)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.929681500465451,-0.3683643681089523,68.38522105721376,1599,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,8,,"(0.057873849514347826, -0.9983239041224999)",861,815,"(861, 815)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.057873849514347826,-0.9983239041224999,3.3177811683348435,1699,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,9,,"(0.05664648503423241, -0.9983942987283463)",928,811,"(928, 811)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.05664648503423241,-0.9983942987283463,3.247342790322922,1849,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,10,,"(-0.27570514309682154, -0.9612422556618914)",838,868,"(838, 868)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,-0.27570514309682154,-0.9612422556618914,343.9959595141184,1970,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,11,,"(0.9304840855280708, 0.3663323171370358)",807,831,"(807, 831)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.9304840855280708,0.3663323171370358,111.489598798599,2085,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,12,,"(-0.9992887623566787, 0.03770900990025203)",878,844,"(878, 844)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,-0.9992887623566787,0.03770900990025203,267.8389205117736,2218,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-36-03,66b_2025-01-28 10-36-03,13,,"(0.6734899961837036, -0.7391963372747966)",800,865,"(800, 865)",,66b_2025-01-28 10-36-03_waggle_annotations.csv,,,0.6734899961837036,-0.7391963372747966,42.33699923393286,2380,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-36-03.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-47-44,66b_2025-01-28 10-47-44,1,,"(0.6603359656979924, -0.7509703139310502)",763,717,"(763, 717)",,66b_2025-01-28 10-47-44_waggle_annotations.csv,,,0.6603359656979924,-0.7509703139310502,41.32550047917034,114,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-47-44.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-47-44,66b_2025-01-28 10-47-44,2,,"(0.042215852683817515, -0.9991085135170146)",734,606,"(734, 606)",,66b_2025-01-28 10-47-44_waggle_annotations.csv,,,0.042215852683817515,-0.9991085135170146,2.419509216656336,319,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-47-44.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-47-44,66b_2025-01-28 10-47-44,3,,"(-0.01492371097349751, -0.9998886352243331)",728,661,"(728, 661)",,66b_2025-01-28 10-47-44_waggle_annotations.csv,,,-0.01492371097349751,-0.9998886352243331,359.14490260373327,425,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-47-44.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-47-44,66b_2025-01-28 10-47-44,4,,"(-0.9969383778125515, 0.07819124531863149)",743,626,"(743, 626)",,66b_2025-01-28 10-47-44_waggle_annotations.csv,,,-0.9969383778125515,0.07819124531863149,265.5153939904554,556,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-47-44.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-47-44,66b_2025-01-28 10-47-44,5,,"(-0.07319761150940851, -0.997317456815691)",719,644,"(719, 644)",,66b_2025-01-28 10-47-44_waggle_annotations.csv,,,-0.07319761150940851,-0.997317456815691,355.8023316428391,647,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-47-44.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2025-01-28 10-47-44,66b_2025-01-28 10-47-44,6,,"(0.06237828615518053, -0.9980525784828885)",778,788,"(778, 788)",,66b_2025-01-28 10-47-44_waggle_annotations.csv,,,0.06237828615518053,-0.9980525784828885,3.576334374997351,934,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-47-44.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,1,,"(-0.22203834165092776, -0.9750379350758133)",938,747,"(938, 747)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,-0.22203834165092776,-0.9750379350758133,347.1712171285446,1462,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,2,,"(0.8997342178022794, -0.43643823997871756)",816,772,"(816, 772)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.8997342178022794,-0.43643823997871756,64.12315331596172,1590,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,3,,"(-0.03667256276445011, -0.9993273353312655)",837,818,"(837, 818)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,-0.03667256276445011,-0.9993273353312655,357.8983456723288,1690,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,4,,"(0.42677549808006415, -0.9043576030744216)",816,752,"(816, 752)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.42677549808006415,-0.9043576030744216,25.26309850449912,1882,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,5,,"(0.7120341740651742, -0.7021448105364912)",824,732,"(824, 732)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.7120341740651742,-0.7021448105364912,45.40066325579215,1979,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,6,,"(0.7399400733959437, -0.6726727939963125)",881,753,"(881, 753)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.7399400733959437,-0.6726727939963125,47.72631099390626,2097,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,7,,"(0.976484527684887, -0.2155874931252348)",865,796,"(865, 796)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.976484527684887,-0.2155874931252348,77.5500034921934,2226,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,8,,"(0.05636187775599322, -0.9984104059633084)",899,820,"(899, 820)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.05636187775599322,-0.9984104059633084,3.231009900368214,2319,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,9,,"(0.9997098084674824, 0.02408939297512006)",882,804,"(882, 804)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.9997098084674824,0.02408939297512006,91.38035407344444,2428,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,10,,"(0.29784011941241095, -0.9546157673474709)",865,838,"(865, 838)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.29784011941241095,-0.9546157673474709,17.327921777241237,2560,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,11,,"(-0.010308730552839767, 0.9999468636254574)",887,843,"(887, 843)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,-0.010308730552839767,0.9999468636254574,180.59065721464668,2693,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,12,,"(-0.24528291986525722, -0.9694515404198261)",933,887,"(933, 887)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,-0.24528291986525722,-0.9694515404198261,345.80144597613685,2736,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,13,,"(0.5727084387922081, -0.819759137879043)",854,866,"(854, 866)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.5727084387922081,-0.819759137879043,34.93931020467703,2819,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,14,,"(0.9994374373703904, -0.03353816903927485)",848,846,"(848, 846)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.9994374373703904,-0.03353816903927485,88.07804404106858,2902,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,15,,"(0.9858211697841269, -0.16779934804836202)",866,802,"(866, 802)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.9858211697841269,-0.16779934804836202,80.34010692155766,3019,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,16,,"(0.0, -1.0)",864,798,"(864, 798)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.0,-1.0,0.0,3110,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,17,,"(0.8661855860486004, -0.49972245348957717)",916,781,"(916, 781)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.8661855860486004,-0.49972245348957717,60.01836063115067,3389,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,18,,"(-0.47973641671801537, -0.8774126568921596)",924,826,"(924, 826)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,-0.47973641671801537,-0.8774126568921596,331.3318116084683,3512,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-16-41,66b_2_2025-01-28 10-16-41,19,,"(0.25766265056033233, -0.9662349396012463)",927,830,"(927, 830)",,66b_2_2025-01-28 10-16-41_waggle_annotations.csv,,,0.25766265056033233,-0.9662349396012463,14.931417178137552,3620,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-16-41.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-31-59,66b_2_2025-01-28 10-31-59,1,,"(0.9761870601839528, 0.21693045781865616)",640,859,"(640, 859)",,66b_2_2025-01-28 10-31-59_waggle_annotations.csv,,,0.9761870601839528,0.21693045781865616,102.52880770915152,1229,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-59.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-31-59,66b_2_2025-01-28 10-31-59,2,,"(0.972687489876752, -0.23211860553877037)",694,881,"(694, 881)",,66b_2_2025-01-28 10-31-59_waggle_annotations.csv,,,0.972687489876752,-0.23211860553877037,76.5781649321138,1350,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-59.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-31-59,66b_2_2025-01-28 10-31-59,3,,"(0.9868499204204689, -0.16163921110335266)",690,858,"(690, 858)",,66b_2_2025-01-28 10-31-59_waggle_annotations.csv,,,0.9868499204204689,-0.16163921110335266,80.69794528870118,1417,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-59.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-31-59,66b_2_2025-01-28 10-31-59,4,,"(-0.36354248565270647, -0.9315776194850602)",754,931,"(754, 931)",,66b_2_2025-01-28 10-31-59_waggle_annotations.csv,,,-0.36354248565270647,-0.9315776194850602,338.68208772453846,1509,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-59.mkv,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_2_2025-01-28 10-31-59,66b_2_2025-01-28 10-31-59,5,,"(0.023522901135980056, -0.9997232982791523)",736,910,"(736, 910)",,66b_2_2025-01-28 10-31-59_waggle_annotations.csv,,,0.023522901135980056,-0.9997232982791523,1.3478872801985986,1737,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250128\2025-01-28 10-31-59.mkv,1,,,,,,,,,,,
